0.0003838,0.00034414,0.00035617,0.0003782,0.00038444
9.6169e-05,0.00011812,0.00013709,0.00010802,0.0001036
3.3788e-05,3.3586e-05,3.3108e-05,3.4862e-05,2.4656e-05
3.5703e-05,4.3073e-05,3.5584e-05,3.9713e-05,4.5079e-05
8.9055e-05,8.4053e-05,7.1633e-05,6.9237e-05,8.6445e-05
0.00023722,0.00025237,0.000249,0.00022083,0.00020171
3.103e-05,3.1988e-05,4.3643e-05,5.3193e-05,3.0701e-05
0.00021812,0.0002451,0.00020182,0.0001855,0.00021832
8.0775e-05,0.00011189,9.5623e-05,0.00010673,0.00010702
5.1731e-05,4.4462e-05,3.2327e-05,3.848e-05,3.949e-05
0.00019051,0.00016239,0.00017366,0.00012471,0.00019245
0.00030033,0.00030336,0.00029384,0.00029025,0.00025483
0.00010476,0.00012101,0.00015151,0.00011027,9.1962e-05
4.5961e-05,5.1576e-05,4.8822e-05,6.0414e-05,3.5106e-05
9.1902e-07,9.6698e-07,7.64e-07,1.4334e-06,1.2191e-06
2.2112e-07,2.9764e-07,2.7714e-07,3.5424e-07,3.151e-07
7.7307e-05,9.5993e-05,6.1108e-05,6.8901e-05,0.00011926
0.00013476,0.00014259,0.00010995,0.00016298,0.00013068
9.0393e-05,0.0001214,0.00012953,9.5802e-05,0.00010013
8.9487e-05,0.00011106,0.00012367,9.878e-05,0.00011412
8.0406e-06,1.0004e-05,8.8356e-06,1.2358e-05,8.6536e-06
0.00014285,0.00016438,0.00015098,0.00014294,0.00011928
0.00020555,0.00025846,0.00022295,0.00023587,0.00022704
3.5528e-05,4.0236e-05,5.0607e-05,5.0534e-05,4.0497e-05
8.8652e-05,8.0706e-05,0.00010138,9.3005e-05,0.00010885
0.00015982,0.00015188,0.00018191,0.0001567,0.00014525
9.2299e-05,8.441e-05,7.8219e-05,0.0001009,8.202e-05
7.5662e-05,5.8456e-05,8.1297e-05,8.6597e-05,6.2685e-05
4.4591e-05,2.6951e-05,5.288e-05,0.00010247,4.5757e-05
0.00019104,0.00018814,0.00017302,0.00025533,0.00017453
0.00014412,0.00014132,0.00014017,0.00014248,0.00017212
2.8937e-05,3.2876e-05,2.0527e-05,2.3423e-05,2.4693e-05
0.00014995,0.00013997,0.00012965,0.00017514,0.00014369
0.00078507,0.00085952,0.00086305,0.00089086,0.00082156
6.9805e-05,9.0509e-05,4.1167e-05,7.8626e-05,6.7609e-05
0.00012502,0.0001235,0.00011792,0.0001196,8.43e-05
0.00017936,0.0001771,0.00016212,0.00018361,0.00016319
0.0002126,0.00022422,0.00021938,0.00029357,0.00023475
0.00013512,0.00012492,0.00012478,0.00013884,0.00013131
0.00015856,0.00016584,0.00014582,0.0001679,0.00015949
0.00018515,0.00019309,0.0001842,0.00020249,0.00019437
0.0016519,0.001482,0.0016119,0.0016452,0.001622
7.1165e-05,8.7681e-05,7.7637e-05,6.7148e-05,9.6428e-05
3.9599e-05,4.8045e-05,6.9435e-05,3.8582e-05,3.8113e-05
2.0729e-05,2.0509e-05,3.109e-05,1.6101e-05,2.6456e-05
1.5785e-05,1.1712e-05,7.5853e-06,1.1213e-05,1.318e-05
1.5736e-05,3.2179e-05,1.4651e-05,2.6046e-05,2.1344e-05
5.2815e-05,5.107e-05,5.7963e-05,6.0997e-05,6.0648e-05
0.0039355,0.0037713,0.0039174,0.0036822,0.0037707
9.4509e-05,0.00013262,8.4967e-05,0.00010199,0.0001169
8.543e-05,9.8299e-05,0.00010038,9.117e-05,8.216e-05
0.00015067,0.00015537,0.00016564,0.00010566,0.00016552
3.9451e-05,3.8288e-05,3.6024e-05,2.9813e-05,3.6482e-05
1.879e-06,1.5544e-06,1.532e-06,2.1689e-06,1.65e-06
9.8707e-05,0.00010392,0.00010075,9.7712e-05,0.00010769
9.674e-05,9.1988e-05,0.00010238,6.6805e-05,0.00012823
0.00064042,0.00068228,0.00060035,0.00055717,0.00067328
0.00080815,0.00070942,0.00072709,0.00061609,0.00066795
0.00010385,0.00012775,0.00010189,0.0001049,0.00010271
4.4097e-05,5.9032e-05,5.5488e-05,4.0949e-05,3.5626e-05
9.7919e-05,7.2495e-05,8.9428e-05,0.00011118,9.7361e-05
4.9009e-05,5.8399e-05,3.8333e-05,5.6054e-05,3.7233e-05
8.1775e-05,9.4881e-05,7.6354e-05,8.136e-05,9.8277e-05
4.2126e-05,4.9299e-05,5.1226e-05,5.8943e-05,5.2258e-05
0.00013494,0.00020039,0.00020437,0.00018183,0.00019636
8.1529e-05,0.00011465,9.4535e-05,9.1715e-05,7.5715e-05
6.8043e-05,7.1532e-05,7.6731e-05,7.3303e-05,9.6407e-05
4.9024e-07,4.2135e-07,3.3278e-07,4.3774e-07,4.5148e-07
7.1449e-05,9.802e-05,6.5905e-05,6.265e-05,8.2182e-05
9.2916e-05,8.5884e-05,9.3216e-05,7.8397e-05,8.7743e-05
0.00011571,0.00013845,0.0001131,0.00015099,0.00015568
3.4237e-07,3.2924e-07,3.8001e-07,2.247e-07,3.0848e-07
9.9998e-07,4.6978e-07,3.6543e-07,3.2364e-07,3.3182e-07
7.8999e-06,4.3085e-06,2.0882e-06,2.7471e-06,3.6976e-06
0.00018201,0.00017965,0.00019949,0.00019449,0.00022518
0.00011714,0.00011614,0.00010588,0.0001219,9.1647e-05
0.00016887,0.0001549,0.0001279,0.00012978,0.00016842
0.00027988,0.00023915,0.00027409,0.00021266,0.00025465
8.7616e-05,6.8289e-05,7.2701e-05,0.00010062,6.9914e-05
0.00013377,0.00014365,0.00014624,0.00013065,0.00010796
0.00015073,0.00016294,0.00015267,0.00017691,0.0001668
0.00014101,0.00013306,0.00010786,0.00011253,0.00011847
0.00018512,0.00018441,0.00013291,0.000196,0.00021113
7.169e-07,7.1514e-07,6.33e-07,1.1872e-06,6.2377e-07
0.00011451,9.8194e-05,0.00014563,0.00010129,0.00012399
0.00016932,0.00016873,0.00017727,0.00016891,0.0001702
0.00022066,0.0002429,0.00020809,0.00023495,0.00021306
0.00020969,0.00019341,0.00019429,0.00022108,0.00021705
0.00011216,0.00011002,8.3285e-05,9.9948e-05,0.00011733
0.00013114,0.00014034,0.00012183,8.2511e-05,0.00013954
9.3962e-05,8.724e-05,8.0032e-05,8.3218e-05,9.4453e-05
0.00023043,0.00026205,0.00019832,0.00022641,0.00025419
7.6795e-05,7.4433e-05,6.3235e-05,4.0365e-05,9.0892e-05
4.2412e-05,4.0556e-05,5.3923e-05,4.3159e-05,5.7897e-05
6.8189e-05,7.5225e-05,9.3556e-05,7.2681e-05,8.0613e-05
0.0001603,0.00014719,0.00015384,0.00017931,0.00015523
0.00012743,0.00011624,0.00013279,8.7399e-05,8.5087e-05
2.92e-05,3.9572e-05,3.2007e-05,2.4323e-05,3.1414e-05
0.00021981,0.00019448,0.00021204,0.00018934,0.0001781
7.7892e-05,0.00011633,7.7295e-05,0.00011892,8.9538e-05
0.00016938,0.00015934,0.00015989,0.00019181,0.00013899
0.00018397,0.00021193,0.0001488,0.00021204,0.00017525
0.00011491,0.00010792,0.00013947,0.00015177,0.00012245
2.5997e-05,3.3605e-05,2.9755e-05,3.4851e-05,3.6631e-05
0.00011633,9.3123e-05,0.00014483,0.00010414,0.00012735
4.321e-05,4.4484e-05,5.5099e-05,4.5961e-05,4.1777e-05
5.684e-05,8.4734e-05,8.2305e-05,0.00011317,5.8583e-05
0.00019419,0.00018103,0.00017607,0.00018745,0.00018312
0.00031353,0.00033036,0.00027483,0.00019798,0.00027125
8.0357e-05,8.2035e-05,9.5881e-05,8.7553e-05,5.1863e-05
0.00010241,0.00011448,0.00010784,0.00014871,9.243e-05
0.00016916,0.00015764,0.00015718,0.00016626,0.0001398
0.00010554,0.00011056,0.00014254,0.00010683,0.00011507
0.00015713,0.00015628,0.00014835,0.00017517,0.0001337
0.0001432,0.0001279,0.00010131,0.00011686,0.00012511
0.00015491,0.00013323,0.00012514,0.00017297,0.00016513
0.00012476,0.00012402,9.8835e-05,0.00017101,0.00011798
6.1674e-05,5.4267e-05,4.2222e-05,9.5363e-05,7.0268e-05
1.2377e-06,1.3748e-06,1.3226e-06,8.4388e-07,9.3604e-07
5.1958e-05,6.9794e-05,7.0634e-05,7.3601e-05,5.6404e-05
3.4078e-05,3.2513e-05,3.8217e-05,3.9544e-05,4.522e-05
0.00039252,0.0003504,0.00037507,0.00047642,0.00037759
0.00042636,0.00038203,0.0002977,0.00036913,0.00035108
2.8506e-05,3.2692e-05,2.5169e-05,3.3521e-05,2.9236e-05
