1.3113e-05,2.7628e-08,3.0364e-09,1.3828e-06,0.0060718
0.00033172,0.00013744,2.8262e-06,0.0088294,3.2868e-06
2.5533e-05,0.0060066,8.4722e-07,3.752e-06,0.00029427
0.00016203,2.4362e-08,2.6826e-05,0.0095603,0.00020097
0.0020707,4.315e-06,1.7373e-06,4.0693e-08,4.3038e-05
0.0017299,1.2025e-06,2.1031e-05,0.00065162,0.00066146
0.00010588,0.0058586,0.00029777,1.5133e-06,2.3164e-09
2.8244e-06,0.0063796,2.5276e-06,1.5577e-06,4.5242e-06
0.0011983,0.00048423,5.0984e-06,0.00043148,0.001892
1.9709e-05,0.0063338,6.9054e-07,1.5572e-06,2.9951e-08
8.6137e-06,0.0062844,4.1119e-06,1.2298e-05,7.1321e-05
2.4071e-06,1.3074e-09,1.2659e-07,3.1911e-06,0.006102
0.0016502,0.0011678,0.00010775,0.00014695,7.201e-06
2.2224e-06,0.0037217,0.00078721,0.0028195,0.0004159
0.0019297,1.4739e-07,5.2802e-05,4.2493e-05,0.00040114
0.0020871,6.4286e-08,7.3427e-08,3.3199e-08,3.4206e-07
8.3188e-05,0.0012418,8.3948e-05,0.004264,0.0022076
8.7272e-06,1.2453e-06,1.1836e-06,0.00061999,0.0057321
1.1393e-05,2.426e-06,3.1517e-07,0.00019136,0.0059667
0.0014278,9.5437e-05,0.000775,6.9951e-05,0.0012735
5.1061e-05,0.0001184,0.00059685,0.0001905,0.0053349
0.00096796,1.2679e-05,0.004183,0.00021947,0.00029853
4.5575e-09,0.0063955,7.0188e-08,2.3073e-07,5.8408e-11
0.0012908,4.7465e-05,2.3727e-05,2.7549e-06,0.0022688
7.7146e-06,4.5866e-05,0.0084802,0.00049763,9.8501e-07
3.1971e-05,0.004021,0.0030847,0.00013639,2.2833e-06
0.0020605,1.1652e-07,0.00011154,2.4156e-06,1.1818e-06
3.0208e-07,0.0057375,0.00092112,3.5724e-06,1.4649e-07
3.4592e-06,0.0063748,2.0428e-06,2.6461e-06,6.9765e-06
5.6484e-05,6.0869e-06,5.1248e-07,0.0033576,0.0040369
0.00015032,0.00015959,1.7642e-07,0.0069711,0.0015681
0.0018882,5.2386e-05,0.00050654,0.00013349,0.00011303
0.0020843,1.7498e-06,1.1025e-08,5.7366e-08,6.9751e-06
0.0019855,5.0995e-07,1.2603e-05,3.0821e-05,0.00027135
1.8674e-06,0.0027379,3.3335e-06,0.0061492,2.724e-06
0.00014559,0.0014884,0.0014439,0.0010609,0.0026805
2.7741e-06,1.327e-11,1.2583e-06,5.8903e-07,0.0061017
0.0019683,0.0002521,3.2298e-05,0.00014787,1.5213e-06
0.0020674,7.9427e-06,8.1172e-06,7.0919e-05,4.7449e-06
4.806e-06,0.001099,0.0073589,5.6853e-05,1.4884e-05
0.0020526,7.7109e-05,5.0411e-06,2.2786e-05,1.136e-05
0.00063228,0.0022369,0.0030067,0.00010889,1.7996e-05
