cell_id	Bin1	Bin2	Bin3	Bin4	Bin5
X125A3_S209	0.0358846720649185	0.000125801068699185	2.77631333408301e-05	0.0741051255149467	0.889856638218095
X125A4_S217	0.0119706004922907	0.660152324404668	0.327862778293148	1.42967682949382e-05	4.15982244053439e-11
X125A5_S225	0.999988780536209	2.88391647299124e-06	3.37104593398043e-07	7.82998697576505e-06	1.6845574938736e-07
X125A6_S233	0.00846030224862487	0.802695519090669	0.176237714210943	0.0126064598608924	4.58887031823146e-09
X125A8_S249	0.000314939392651639	6.81837607258402e-06	2.90921714417899e-05	0.0261311472118901	0.973518002847944
X125A9_S257	0.011346476569663	0.819431691022336	0.0785558807262243	0.0906522411068142	1.37105749621979e-05
X125B10_S266	0.997991633448681	0.0016696806279442	0.000333502404757267	5.14826627076742e-06	3.52523472781904e-08
X125B11_S274	0.847295423840996	6.45848914400634e-08	1.8932081763885e-05	0.00515264541153579	0.147532934080813
X125B3_S210	0.00226649463288019	0.0659998689392289	0.792504024775161	0.139199820857976	2.97907947541009e-05
X125B4_S218	0.99857073084697	0.000187577381817944	0.00082922501609809	0.00029997143834077	0.000112495316773672
X125B5_S226	3.1917188999769e-07	6.67993627700083e-12	5.26088584531029e-09	1.49590022077811e-05	0.999984716558336
X125B6_S234	1.34060648182639e-05	1.50158035856111e-11	7.29916739389939e-09	0.00259349222356969	0.997393094397429
X125B7_S242	0.848123538329135	0.0728765925621025	0.00238809342530184	0.0762861989179578	0.000325576765503155
X125B8_S250	0.00228107310982666	0.0057529560268544	0.559557450011428	0.421982373269005	0.0104261475828863
X125B9_S258	7.07101787695892e-05	5.23322040895341e-12	7.43840294441523e-09	9.60412156461914e-06	0.99991967825603
X125C10_S267	0.50070070692273	3.33397330616021e-11	4.28135387078856e-09	8.10242626836453e-07	0.49929847851995
X125C12_S283	0.000178528281345115	2.37132494639248e-07	8.54622426247573e-06	0.995634623681855	0.00417806468004286
X125C1_S195	0.987465453937532	0.00454853990882751	0.00669644561353779	0.00126545725194355	2.41032881586696e-05
X125C2_S203	0.898540181727046	4.66000899929673e-10	3.59375043458776e-09	3.64097963947204e-06	0.101456173233564
X125C4_S219	0.00281124456342214	4.40335707860278e-09	1.55719891839267e-07	7.2695096169233e-06	0.997181325803712
X125C5_S227	0.435170575897979	0.56157546660915	0.00325300402695587	9.2312117994136e-07	3.03447353792978e-08
X125C7_S243	0.604066650477276	0.242016940151736	0.0298774320779439	0.089210660447094	0.0348283168459508
X125C8_S251	0.999940834822537	6.39384781173337e-07	1.3683172232811e-06	1.64410470949049e-05	4.07164283639601e-05
X125D10_S268	0.000528363854275419	1.02465938213528e-10	2.07818025804456e-10	3.06110718546354e-05	0.999441024763586
X125D12_S284	0.00257238294057345	0.991970083079533	0.0054568531327579	6.75593516343725e-07	5.2536195022402e-09
X125D1_S196	0.0834892239643112	1.05759580073396e-08	2.92696108862257e-07	4.28119082937985e-06	0.916506191572793
X125D2_S204	0.994825265291178	1.64425852059183e-09	2.54911337937816e-08	3.21438412196618e-06	0.00517149318930762
X125D3_S212	0.0363750444615354	0.00911390651903164	0.00916699805156174	0.294584558757952	0.650759492209919
X125D5_S228	0.975645425337709	0.000128248825953041	0.00598175140207781	0.0182407605993422	3.81383491780245e-06
X125D7_S244	0.655355448758404	0.00034220304182494	0.0745618356566003	0.268408002715249	0.0013325098279218
X125D9_S260	0.387750443534745	0.000437414210505822	0.0045181203966293	0.560291230194824	0.0470027916632955
X125E11_S277	0.0440230453464527	0.368404802736359	0.245857944406076	0.340963147997523	0.000751059513589028
X125E12_S285	0.18643594916598	3.69711649778029e-11	5.71545121297724e-07	0	0.813563479251927
X125E1_S197	0.00206395249108009	4.87428055869837e-11	2.39758128100265e-08	1.86742513575852e-07	0.997935836741851
X125E2_S205	0.000141877871678066	2.4155957029135e-07	1.14881592119708e-05	0.290904328905702	0.708942063503838
X125E3_S213	0.680953312339674	0.17648060462624	0.126258413413421	0.0161969634334452	0.000110706187220048
X125E5_S229	0.0192074340239994	0.00462548864534045	0.169525885122343	0.804457383496211	0.00218380871210588
X125E6_S237	0.999977818572773	1.86821827451532e-05	0	3.49922240466827e-06	2.20767490112424e-11
X125E7_S245	0.0454165647454989	0.791255433752968	0.162540320572982	0.000787645594700627	3.53338496725225e-08
X125E8_S253	0.123165145951357	2.20483971162334e-07	0.000533341801788185	0.482060675518234	0.39424061624465
X125E9_S261	0.0838161983850287	0.000162834647313493	0	0.914770896385009	0.00125007058264844
X125F10_S270	0.00193927924440973	0.022564034298309	0.970085160398557	0.00541081384116974	7.12217554738418e-07
X125F11_S278	0.457758099094076	0.266505966181863	0.270756013579912	0.00497917229597798	7.48848171782019e-07
X125F1_S198	0.999148835048829	1.51134108327616e-11	1.52219772537236e-10	1.00546981333595e-07	0.000851064236856679
X125F2_S206	0.000931902663295276	0.770879543044484	0.208655279245137	0.0194662533462426	6.70217008408656e-05
X125F4_S222	0.00981696295728913	2.99242822903358e-07	8.43006128949503e-07	0.00443045991223023	0.985751434881529
X125F5_S230	0.979732362631424	0.0194916923263859	0.000768651041500809	6.73714263891827e-06	5.56858050373125e-07
X125F6_S238	0.235422518155042	5.41350694252497e-10	7.70230583366605e-08	0.000373664289270184	0.764203739991279
X125F7_S246	0.0433040838902862	0.000262459398355157	0.003315666585156	0.950766986673883	0.00235080345231969
X125F8_S254	0.000998072239994149	0.653375841567719	0.251434918006993	0.0941910989325554	6.92527378285525e-08
X125F9_S262	4.35097956004027e-06	0.924703692802213	0.074786879341813	0.000504635615700326	4.41260713875141e-07
X125G2_S207	0.978066938995572	0	0.0216861309978765	0.000243849483740579	3.08052281115037e-06
X125G4_S223	0.929538483006832	0.0592859189919712	0.00503859857414706	0.00368706325611649	0.00244993617093326
X125G5_S231	0.00242375341657713	5.22533686507535e-15	2.38002308880848e-12	9.52271617490006e-09	0.997576237058322
X125G7_S247	0.643310133462028	1.93821303735128e-05	0.00543348583666457	0.147221972369006	0.204015026201928
X125G8_S255	0.000422398031464921	9.03646044282404e-11	2.27482007237163e-09	4.14480113291838e-07	0.999577185123237
X125G9_S263	0.999938832358654	4.37689856367155e-07	0	6.03969812718874e-05	3.3297021828273e-07
X125H10_S272	0.937239557125721	0.00287528431250264	0.0550004790011019	0.000352034095496474	0.00453264546517834
X125H1_S200	0	0.239985413684125	0.0982874584695173	0.626657842845952	0.0350692850004052
X125H2_S208	0.865503426390261	0.0613385810510809	0.0426926333469861	0.0159853754573396	0.0144799837543325
X125H3_S216	0.00117006963604411	4.46941372439352e-06	7.61844482307928e-05	0.993973828285298	0.00477544821670232
X125H4_S224	0.215548076576508	0.0654814317523504	0.0819796531009698	0.635431761042888	0.00155907752728452
X125H5_S232	0.855124377030501	0.123276316845951	0	0.0215981469048212	1.15921872671609e-06
X125H6_S240	0.999596057529731	1.80387706847667e-09	0	0.000146044690502642	0.000257895975889418
X125H7_S248	0.999986230322361	1.25800826271787e-08	6.70664190097444e-06	6.18963236552899e-08	6.98855933206701e-06
X125H8_S256	0.0148472766123226	7.64444030406884e-06	0.0979070302330805	0.144072561359905	0.743165487354388
X135A1_S193	1.24707859283157e-05	3.66975052936625e-11	3.64031927400687e-07	0.000131117332672533	0.999856047812774
X135B1_S194	0.998819220568332	1.47586936653309e-05	5.1810279782197e-05	0.000484189737592096	0.00063002072062895
X135B2_S202	0.99998025561553	4.08970925685483e-06	5.24247433067085e-07	1.69405296212e-06	1.34363748176696e-05
X135B3_S210	0.986711828608438	1.4892208249556e-08	0	3.43978573801287e-05	0.0132537586419736
X135B6_S234	0.295421418049622	0.0978751326235135	0.198538762990214	0.408053963627486	0.000110722709164368
X135B7_S242	0.999827093723321	8.21620970810001e-05	4.66396122227042e-05	2.09672149870847e-05	2.31373523885427e-05
X135B8_S250	0.00318305576454392	3.75009288330492e-07	5.77591220046609e-08	0.00680684905068358	0.990009662416362
X135B9_S258	0.737411851390675	0.00367353757671245	0.251473696896095	0.00681293183942657	0.000627982297091117
X135C10_S267	0.0605950076826343	0.916821405309618	0.00928575654360673	0.0132292920692267	6.85383949143234e-05
X135C11_S275	1.7012633283647e-06	0.000718709549002059	0.0411341526374946	0.871393013366959	0.0867524231832156
X135C1_S195	0.972467756307551	0.000125838162728283	0.00119352197550334	0.015093272734143	0.011119610820074
X135C2_S203	0.0354072891215795	0.961783894077861	0.00141636280151861	0.000972558438211128	0.000419895560829937
X135C5_S227	4.64498555317908e-08	1.18061593663099e-09	7.20913442803205e-09	0.000217326986340837	0.999782618174053
X135C6_S235	0.9999917369446	2.48571443489024e-09	4.22950885987937e-09	2.8392234616653e-07	7.97241783038382e-06
X135C7_S243	0.00359213037929974	1.06459616749845e-05	0.00014437855073801	0.934286836983794	0.0619660081244928
X135C9_S259	0.00309098037607965	1.17673896455439e-09	1.23735500449591e-06	3.6960466231494e-06	0.996904085045554
X135D11_S276	0.00080418269530011	0	0.998872515876093	0.000323183190621321	1.18237985780338e-07
X135D2_S204	0.126177556678265	3.50993059906913e-06	1.23365289500577e-05	0.00185297997328775	0.871953616888898
X135D3_S212	1.41466164983638e-09	2.25260543413335e-08	2.60413341515008e-08	0.816763781822645	0.183236168195305
X135D4_S220	0.742016395439834	7.88292082585125e-05	0.000180053762073896	0.257638784468138	8.59371216960067e-05
X135D5_S228	7.72595080526557e-06	6.03334429684033e-11	5.69870352012308e-06	0.000119175717915474	0.999867399567426
X135D6_S236	0.986100491798774	0.0098400118748103	0.00287666716431312	0.00111768870335195	6.51404587503806e-05
X135D8_S252	0.0132930505509567	0.00944641605133921	0.183611338702702	0.793012450377248	0.000636744317753926
X135E11_S277	0.707313655746738	1.8384562355638e-08	2.18443324118518e-07	1.79975317355508e-06	0.292684307672202
X135E1_S197	0.00605782255602196	9.63482417576809e-06	0.000720428203414736	0.945567379481271	0.0476447349351169
X135E2_S205	0.953948121507044	5.69499502321784e-05	0.000952395839060805	0	0.045042532703663
X135E3_S213	0.176477700739677	1.80374367338676e-07	2.05676228312333e-05	0.000198372625631194	0.823303178637493
X135E4_S221	0.000506072257469741	0.0198116495316619	0.965530628550534	0.0141506796926619	9.69967672281675e-07
X135E6_S237	0.00204792351335762	0.0280771799038217	0.968777305408641	0.00109759020904195	9.65137689192962e-10
X135E7_S245	0.00194984458454749	0.988767742215977	0.00914550127078484	0.000136796047152816	1.15881538215688e-07
X135E9_S261	0.212932376080456	7.56251515820343e-08	8.98947210704308e-06	0.000297984607216832	0.786760574215069
X135F11_S278	0.999948022885203	3.2505672176233e-06	4.83923675086853e-07	4.79511642777333e-05	2.91459626713906e-07
X135F2_S206	0.00448540567708929	3.13518872649654e-06	0.000122776812592361	0.95468401443353	0.0407046678880617
X135F3_S214	0.986951003118307	0.00010263888396233	6.45028789536173e-05	0.0128799953663337	1.85975244305165e-06
X135F4_S222	0.000349417674323468	0.108145588692318	0.797362917027724	0.0941417017005153	3.74905119285169e-07
X135F5_S230	0.998497825730747	3.46910587035442e-07	3.43307486335858e-05	7.92730388188244e-06	0.00145956930615006
X135F9_S262	0.999998697184415	5.99371654561511e-09	0	2.26294660525773e-07	1.07052720776064e-06
X135G10_S271	0.838322831664508	0.0892985232362704	0.0701231024902062	0.00225394204245673	1.60056655894041e-06
X135G11_S279	0.582901162665574	3.88928985224496e-05	0.0013651899696551	0.403311621296542	0.0123831331697065
X135G2_S207	1.43893797502481e-10	2.14051351221809e-12	5.8114010744656e-11	0.00914882868961091	0.990851171106241
X135G3_S215	0.961177818405014	0.0205174765052123	0.0167257725621281	0.00123386693781658	0.000345065589828968
X135G4_S223	0.0625131412616435	0.0187897128912966	0	0.918616423105368	8.07227416914116e-05
X135G8_S255	5.9754744704768e-06	3.39974327688986e-08	5.04200661329134e-05	0.0916740113184697	0.908269559143494
X135H10_S272	0.00409201945141784	6.26806149197478e-11	7.32475206402534e-07	3.71824501311839e-05	0.995870065560564
X135H1_S200	3.09402323408323e-05	2.18883830821559e-12	9.50269762734075e-10	0.000123416470745104	0.999845642344455
X135H2_S208	0.897002829326531	0.0177066841588277	0.0037331061362991	0.0690602868748519	0.0124970935034906
X135H4_S224	0.0778887146004971	1.07093703126176e-07	4.1519023295632e-06	0.00250168333724658	0.919605343066224
X135H5_S232	0.00134556932278782	1.07852976387999e-08	1.44419709773358e-05	0.000309420898551337	0.998330557022386
X135H6_S240	0.996068595135708	0.00390296069462943	2.67334379687616e-05	1.68940008271689e-06	2.13316110353307e-08
X135H7_S248	0.999507969749036	7.56471798841975e-07	1.09781310877558e-05	0.000402664991897785	7.76306561797257e-05
X135H8_S256	0.194555857046472	0.000279995053207293	0.00234259173885618	0.797656603309668	0.00516495285179673
X135H9_S264	0.919966909220329	0.00106725687686371	0.00311287454004517	0.0569054057204291	0.018947553642333
X145A11_S177	0.999989947739022	4.04504743812906e-10	9.71894647252219e-08	1.10319914437267e-06	8.85146786470804e-06
X145A6_S137	0.0818003614646003	0.837171749517812	0.0747876551530875	0.00624023366909423	1.95406416572128e-10
X145A7_S145	0.00202260852840446	3.65517027078247e-06	1.58166333608727e-06	0.984092090073309	0.01388006456468
X145B11_S178	0.00024177472804574	0.480561556966223	0.0507826136484198	0.468376530846032	3.75238112800895e-05
X145B12_S186	0.980242732404397	0.00285817693322321	0.00378646232829212	0.0130492851077191	6.33432263687979e-05
X145B5_S130	2.76852584291655e-07	1.46394606151544e-09	2.05177000279081e-08	4.71471295999002e-05	0.99995255403617
